Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1587.0
DRC01,OUT010,-1039.5
FDB15,OUT027,5594.5
NCA17,OUT027,3849.5
FDF10,OUT046,2390.5
FDR26,OUT027,4302.5
FDI02,OUT049,1924.5
NCM54,OUT010,115.5
FDF14,OUT013,2441.5
FDJ33,OUT010,58.0
FDM20,OUT035,4043.5
FDC03,OUT027,4598.5
NCX05,OUT046,1834.5
NCM41,OUT027,2935.5
NCU29,OUT010,435.5
FDQ59,OUT017,1517.5
FDH46,OUT010,-221.0
FDH09,OUT013,873.5
NCD06,OUT045,687.5
FDC15,OUT035,2596.5
DRD37,OUT027,2224.5
FDT28,OUT027,3840.5
FDR28,OUT027,4110.5
FDT38,OUT017,1506.5
FDV34,OUT027,2740.5
FDY52,OUT035,1202.5
FDB34,OUT013,1421.5
DRL23,OUT018,1423.0
DRB24,OUT046,2458.5
FDJ50,OUT046,906.5
FDQ49,OUT035,2652.5
FDP20,OUT035,2148.5
FDV19,OUT027,4034.5
NCR54,OUT045,3021.5
FDO09,OUT010,2232.0
FDS57,OUT018,2007.5
FDN10,OUT049,1988.5
FDV23,OUT049,2099.5
FDY28,OUT049,3527.5
DRG51,OUT013,2601.5
FDD45,OUT019,-394.5
NCL18,OUT027,4469.5
NCM29,OUT013,2093.5
FDF17,OUT027,4574.5
FDE22,OUT017,2677.5
FDQ22,OUT017,756.5
FDS01,OUT013,2885.5
FDW35,OUT027,2186.5
FDJ33,OUT046,2021.5
NCF54,OUT035,2851.5
FDE09,OUT013,1797.5
NCE06,OUT045,2472.5
DRH49,OUT049,1408.0
FDY43,OUT045,2646.5
NCT05,OUT017,4113.5
FDZ34,OUT045,2989.5
FDL38,OUT017,1570.5
FDZ31,OUT017,3159.5
FDR14,OUT035,1047.5
NCN54,OUT049,1358.0
NCC42,OUT027,3671.5
FDK08,OUT017,1745.5
FDP59,OUT013,1753.5
FDV22,OUT035,2699.5
FDD33,OUT035,3854.5
DRE60,OUT027,5016.5
FDK52,OUT046,3588.5
FDA02,OUT017,2481.5
FDM56,OUT049,1850.5
FDE57,OUT035,2418.5
FDM32,OUT045,1393.5
NCQ30,OUT027,3389.5
FDQ27,OUT027,3198.5
FDT60,OUT027,3454.5
FDU43,OUT049,3931.5
NCO55,OUT035,1832.5
FDG02,OUT045,2974.5
FDJ28,OUT013,3057.5
FDP40,OUT045,1782.5
FDJ38,OUT045,3009.5
NCC54,OUT017,3882.5
NCZ41,OUT046,1994.5
FDK38,OUT019,442.5
FDU52,OUT013,2497.5
FDC40,OUT046,1285.5
NCR30,OUT017,1292.5
NCN18,OUT017,1889.5
FDB50,OUT035,1405.5
FDG04,OUT013,3013.5
FDR26,OUT035,2964.5
NCT17,OUT018,2703.5
FDX35,OUT027,5082.5
FDS12,OUT046,2010.5
NCZ29,OUT027,3449.5
FDB38,OUT010,731.0
FDP12,OUT013,705.5
FDP22,OUT046,904.5
FDS26,OUT018,3834.0
FDR52,OUT046,3074.5
DRJ13,OUT046,2550.5
FDU48,OUT027,3550.5
FDE29,OUT035,1132.5
NCT29,OUT049,2020.0
DRK37,OUT018,2738.5
FDK55,OUT046,1425.5
FDR07,OUT046,1540.5
FDO21,OUT027,5064.5
FDK46,OUT049,4215.0
FDB12,OUT045,1654.5
FDT31,OUT027,4464.5
FDJ33,OUT045,1959.5
FDC26,OUT027,3210.5
NCQ02,OUT045,2915.5
FDP08,OUT010,1168.0
FDB11,OUT027,5030.5
FDV55,OUT013,2353.5
FDW20,OUT049,2054.0
NCJ18,OUT019,-36.0
FDC41,OUT018,943.5
FDE14,OUT027,3146.5
FDG35,OUT013,2869.5
FDF45,OUT035,1153.5
FDS19,OUT027,2770.5
FDS58,OUT019,705.5
FDA26,OUT017,3630.5
FDM32,OUT049,1537.0
FDL45,OUT046,2024.5
FDZ55,OUT049,2651.5
FDY37,OUT049,2398.0
FDO46,OUT046,3084.5
FDQ60,OUT046,1948.5
FDA19,OUT018,1823.0
FDL15,OUT046,2453.5
FDM10,OUT018,3096.5
NCL05,OUT017,817.5
DRK49,OUT010,-1191.5
NCE18,OUT027,5425.5
FDG40,OUT049,687.5
DRI59,OUT045,3452.5
FDK28,OUT035,4194.5
NCD06,OUT019,-1158.0
FDO11,OUT019,2100.5
FDK27,OUT046,1928.5
FDT43,OUT027,2306.5
FDD38,OUT018,1428.0
FDA16,OUT049,3593.5
FDL14,OUT027,3956.5
NCM17,OUT049,810.5
FDD20,OUT045,1944.5
FDA40,OUT045,1402.5
FDL43,OUT045,1212.5
FDV15,OUT045,1570.5
FDE52,OUT046,1512.5
NCL17,OUT010,354.5
NCJ31,OUT045,3657.5
FDR60,OUT045,1200.5
NCA18,OUT035,1985.5
FDS21,OUT027,2548.5
FDW09,OUT035,1473.5
FDL26,OUT035,2608.5
FDS47,OUT018,1162.5
FDC39,OUT046,3272.5
FDT51,OUT035,1985.5
FDK40,OUT035,4333.5
NCG19,OUT045,3614.5
FDZ07,OUT046,1061.5
FDF08,OUT027,2942.5
FDO04,OUT013,957.5
FDK41,OUT018,1062.0
FDP15,OUT049,4131.0
NCD43,OUT018,1407.5
NCP18,OUT013,2377.5
FDZ51,OUT046,1556.5
DRH13,OUT035,1890.5
FDF38,OUT045,671.5
NCI43,OUT045,745.5
FDM38,OUT027,2402.5
FDS03,OUT013,1077.5
DRJ47,OUT017,2811.5
FDT50,OUT010,-311.0
FDV02,OUT046,2742.5
NCG18,OUT017,1763.5
FDW52,OUT046,2666.5
FDS40,OUT035,780.5
FDN31,OUT017,3130.5
FDA37,OUT045,1951.5
FDA15,OUT046,3955.5
FDL39,OUT046,2906.5
FDJ53,OUT045,1886.5
FDX22,OUT013,3397.5
NCZ42,OUT045,3701.5
FDD56,OUT027,4282.5
FDD40,OUT017,3217.5
FDS50,OUT013,3509.5
NCN14,OUT013,2913.5
FDT15,OUT013,2965.5
NCS18,OUT027,3185.5
NCO26,OUT010,-96.5
FDF58,OUT018,761.5
NCB19,OUT013,1393.5
FDH26,OUT017,2397.5
DRB24,OUT027,3896.5
FDA49,OUT018,1121.0
FDB32,OUT045,1481.5
FDI36,OUT017,3265.5
NCA17,OUT010,475.5
FDH22,OUT013,2013.5
NCM26,OUT018,2157.5
FDT15,OUT027,4408.5
FDB16,OUT018,1151.5
NCP54,OUT027,3425.5
FDJ36,OUT013,1689.5
FDO28,OUT045,1862.5
FDU09,OUT013,961.5
FDF29,OUT017,2214.5
FDY08,OUT013,2273.5
DRJ59,OUT018,367.5
FDT23,OUT027,2790.5
FDU15,OUT018,432.5
FDT47,OUT013,1641.5
FDI53,OUT019,686.5
FDR59,OUT018,3903.5
FDD53,OUT035,841.5
FDY51,OUT017,3580.5
FDT04,OUT049,743.5
FDU51,OUT049,2933.5
FDG14,OUT035,2615.5
NCU06,OUT045,3554.5
DRG25,OUT046,2952.5
DRH49,OUT035,1508.5
FDN15,OUT035,2379.5
FDL43,OUT018,982.5
NCT18,OUT049,2961.5
NCB31,OUT013,4097.5
FDK57,OUT035,2070.5
FDY04,OUT019,742.5
NCP54,OUT046,1935.5
FDF41,OUT013,3853.5
FDM01,OUT045,1628.5
FDW03,OUT045,1665.5
FDF28,OUT045,1943.5
FDY37,OUT017,2416.5
FDQ03,OUT017,3894.5
FDP51,OUT027,3418.5
FDJ40,OUT017,1935.5
FDC32,OUT049,1589.0
DRI49,OUT027,2748.5
NCW54,OUT017,1009.5
FDF09,OUT017,766.5
FDP45,OUT018,3728.5
DRJ23,OUT018,2692.5
FDS59,OUT017,1930.5
FDY08,OUT046,2229.5
FDX16,OUT049,2453.0
FDY16,OUT018,2703.0
FDK32,OUT035,2630.5
FDQ22,OUT013,701.5
NCC31,OUT018,2203.5
FDG58,OUT049,2584.5
DRF48,OUT013,3033.5
DRH36,OUT049,1291.0
NCR30,OUT035,1354.5
FDB03,OUT019,1921.5
FDZ28,OUT027,3524.5
FDR35,OUT017,3262.5
DRD15,OUT027,5120.5
FDJ33,OUT019,116.5
FDA56,OUT010,41.0
FDP56,OUT046,809.5
NCT30,OUT046,777.5
FDK15,OUT017,1710.5
FDH44,OUT018,2121.0
FDV01,OUT013,2517.5
DRG03,OUT017,2518.5
FDG50,OUT027,2922.5
FDR16,OUT010,1526.0
FDZ60,OUT046,1715.5
DRG03,OUT045,2378.5
FDS56,OUT018,3940.0
FDU33,OUT045,718.5
DRD27,OUT035,1756.5
FDW22,OUT046,3580.5
DRA24,OUT045,2556.5
FDF38,OUT049,810.5
FDX48,OUT013,2513.5
FDS58,OUT018,2345.5
FDC32,OUT046,1486.5
NCQ29,OUT045,4030.5
DRK39,OUT018,1102.5
NCS38,OUT017,1925.5
DRO47,OUT013,1801.5
DRG27,OUT027,2160.5
FDC57,OUT027,4534.5
FDS55,OUT046,2340.5
NCJ06,OUT018,1626.5
FDO01,OUT019,228.5
NCM55,OUT045,2855.5
FDC52,OUT049,2579.0
FDQ15,OUT045,1260.5
NCT30,OUT027,2227.5
NCR42,OUT027,2007.5
FDD28,OUT035,1118.5
FDQ34,OUT049,1753.5
FDZ12,OUT027,3734.5
DRE13,OUT019,-503.0
NCN07,OUT019,214.0
FDM28,OUT035,3016.5
FDI10,OUT017,2871.5
FDQ25,OUT013,2773.5
FDA38,OUT010,1916.0
DRI13,OUT049,3518.0
FDY20,OUT027,2956.5
NCZ53,OUT035,3105.5
NCM31,OUT013,2297.5
DRB01,OUT017,3092.5
DRF37,OUT046,4132.5
NCF42,OUT049,2851.0
FDF16,OUT018,2095.5
FDB41,OUT013,845.5
FDR34,OUT013,3657.5
FDR15,OUT018,2253.0
NCV42,OUT019,-115.0
FDW51,OUT035,3539.5
FDU36,OUT017,1688.5
FDX60,OUT049,1410.5
FDY03,OUT035,1994.5
FDW55,OUT045,3917.5
FDT01,OUT010,1461.0
FDG58,OUT013,2521.5
FDK21,OUT017,4055.5
NCS41,OUT019,995.0
FDS10,OUT045,2829.5
NCT53,OUT046,2614.5
FDJ28,OUT018,2769.0
FDX44,OUT045,1362.5
FDT20,OUT018,391.0
FDO44,OUT017,1879.5
NCX17,OUT049,3768.0
FDY01,OUT017,1993.5
FDJ12,OUT027,4822.5
DRK35,OUT018,341.5
FDD47,OUT019,781.5
NCM53,OUT035,1835.5
FDO45,OUT013,1481.5
NCM42,OUT010,-157.5
FDE04,OUT046,2902.5
NCI30,OUT027,5345.5
FDZ19,OUT013,2789.5
FDW57,OUT013,2877.5
FDA25,OUT013,1709.5
FDT22,OUT046,964.5
FDP51,OUT013,1957.5
FDD48,OUT027,3332.5
FDY39,OUT035,3098.5
FDO48,OUT010,1650.0
FDD23,OUT027,4450.5
DRN35,OUT027,2078.5
FDT01,OUT035,3552.5
FDC20,OUT010,-983.0
DRJ35,OUT035,1180.5
FDB32,OUT046,1516.5
FDL24,OUT046,2805.5
NCV42,OUT035,1941.5
FDZ46,OUT046,1761.5
FDC15,OUT013,2465.5
FDD08,OUT019,-1242.5
FDY50,OUT049,1528.5
FDD36,OUT013,1937.5
FDG57,OUT027,2276.5
FDL21,OUT018,473.5
FDN16,OUT027,3142.5
FDJ09,OUT027,2254.5
FDS01,OUT010,958.0
FDV33,OUT017,4262.5
DRE12,OUT017,1940.5
FDR07,OUT013,1573.5
FDP48,OUT010,1049.0
NCB55,OUT035,1057.5
FDQ08,OUT013,1049.5
FDR34,OUT035,3844.5
FDO33,OUT046,1800.5
FDP13,OUT045,612.5
FDX12,OUT049,3980.0
NCT06,OUT049,2725.0
FDR16,OUT019,1484.5
FDE36,OUT046,2674.5
FDZ36,OUT049,3070.5
FDV13,OUT045,1412.5
NCZ17,OUT035,751.5
FDU56,OUT045,2875.5
FDM09,OUT035,2893.5
FDV02,OUT017,2838.5
FDS34,OUT018,1578.5
FDA11,OUT049,1640.5
FDP09,OUT017,3454.5
FDB29,OUT027,3344.5
FDT19,OUT017,2874.5
DRH15,OUT017,834.5
FDY38,OUT046,3718.5
FDF14,OUT027,3892.5
FDN48,OUT010,-410.0
FDQ12,OUT013,3665.5
NCJ43,OUT045,2677.5
FDE17,OUT019,584.5
FDB05,OUT035,4075.5
FDH10,OUT045,2986.5
NCR06,OUT017,792.5
FDU32,OUT018,1700.0
FDD56,OUT049,2875.0
FDO36,OUT018,2602.0
FDH16,OUT010,-423.0
FDX10,OUT018,375.0
FDZ37,OUT017,1597.5
FDU31,OUT010,1584.0
DRC49,OUT049,2344.0
FDL15,OUT045,2363.5
FDN32,OUT019,1036.5
DRH59,OUT027,2666.5
NCU29,OUT049,2429.5
FDR37,OUT019,1027.5
FDS14,OUT018,2239.0
FDU02,OUT027,5042.5
FDJ08,OUT035,3193.5
NCZ06,OUT045,3904.5
FDO31,OUT049,1465.0
FDH31,OUT018,1443.5
FDS58,OUT017,2704.5
NCA53,OUT027,2275.5
FDF50,OUT046,3134.5
NCW42,OUT049,3589.5
NCQ17,OUT045,2387.5
FDK51,OUT018,3909.0
NCW41,OUT010,596.5
NCR29,OUT017,998.5
FDB08,OUT019,672.5
FDA40,OUT027,2890.5
FDL14,OUT018,2284.5
FDB47,OUT046,3282.5
FDO03,OUT035,3810.5
DRK13,OUT019,1194.0
FDX13,OUT010,2020.0
FDF52,OUT046,2905.5
FDT11,OUT013,3053.5
FDB08,OUT013,2581.5
FDQ28,OUT018,2250.0
FDD29,OUT045,3932.5
NCQ29,OUT027,5555.5
NCO02,OUT013,1073.5
FDR56,OUT010,1215.0
NCM54,OUT049,2078.0
FDP51,OUT035,2056.5
FDT38,OUT013,1397.5
FDZ20,OUT018,3732.0
FDJ53,OUT013,1949.5
FDX13,OUT049,4034.0
FDP58,OUT035,3624.5
NCK31,OUT019,-1043.0
FDA35,OUT018,1747.5
FDV37,OUT018,2910.5
NCO07,OUT027,4829.5
FDA20,OUT045,2912.5
FDZ59,OUT035,2855.5
NCY17,OUT017,833.5
FDQ28,OUT035,2630.5
FDV35,OUT017,2546.5
FDQ36,OUT013,665.5
FDD34,OUT018,2341.5
FDK51,OUT045,4129.5
FDV31,OUT035,2936.5
FDR04,OUT035,1718.5
FDR14,OUT049,985.0
DRC36,OUT010,894.5
FDE39,OUT019,49.5
FDP57,OUT049,1782.0
FDE57,OUT046,2265.5
NCN18,OUT046,1780.5
NCQ05,OUT018,2124.5
FDW47,OUT035,2071.5
FDV46,OUT035,2366.5
NCP29,OUT045,939.5
FDE09,OUT018,1519.5
NCU06,OUT027,5063.5
FDT19,OUT010,860.0
DRF15,OUT017,2521.5
DRI51,OUT013,2721.5
NCX54,OUT013,1681.5
DRE01,OUT013,3793.5
NCB07,OUT045,3002.5
FDU50,OUT035,2036.5
FDG40,OUT035,740.5
FDW10,OUT018,2519.5
FDX51,OUT013,3145.5
NCP17,OUT045,979.5
FDP21,OUT035,3174.5
FDL04,OUT045,1614.5
FDV23,OUT013,1989.5
FDF24,OUT046,1366.5
FDH56,OUT027,3324.5
FDB51,OUT049,1123.0
FDI58,OUT027,3038.5
FDR20,OUT013,861.5
FDC51,OUT018,1759.5
FDB16,OUT027,2868.5
FDE40,OUT049,1128.5
NCM17,OUT035,864.5
FDU56,OUT035,3098.5
FDS32,OUT019,411.5
FDX02,OUT049,3643.0
FDT39,OUT027,3942.5
FDE35,OUT017,1104.5
NCI42,OUT019,1428.0
DRL23,OUT046,1696.5
FDA10,OUT046,1940.5
FDA11,OUT013,1569.5
NCM06,OUT046,2439.5
NCT05,OUT035,4203.5
NCQ02,OUT010,1053.5
NCY06,OUT049,2144.0
FDY56,OUT035,3734.5
FDL02,OUT035,1858.5
NCI06,OUT035,2957.5
FDQ14,OUT045,2326.5
FDQ12,OUT017,3714.5
FDP36,OUT046,891.5
FDK21,OUT027,5430.5
FDO40,OUT045,2297.5
NCK54,OUT019,-52.0
FDY09,OUT018,2545.0
NCW30,OUT049,4202.0
NCC55,OUT027,2065.5
FDE58,OUT018,1637.0
FDR39,OUT013,2937.5
FDU28,OUT049,3089.0
FDH08,OUT017,3717.5
FDG35,OUT045,2785.5
FDG22,OUT049,741.0
FDC34,OUT035,2655.5
FDP15,OUT018,3757.0
FDK34,OUT010,1891.0
FDU45,OUT035,2048.5
FDQ04,OUT027,2134.5
FDX22,OUT018,3097.0
FDB45,OUT017,1778.5
NCH43,OUT027,4865.5
DRE60,OUT046,3508.5
FDD17,OUT027,5198.5
NCM54,OUT017,2119.5
NCH55,OUT013,2041.5
NCT06,OUT017,2716.5
FDA48,OUT027,4954.5
FDY58,OUT027,5070.5
FDO25,OUT045,3266.5
FDN50,OUT045,1522.5
FDH35,OUT035,2776.5
FDK09,OUT045,3517.5
FDO16,OUT013,1373.5
FDW11,OUT045,988.5
FDU47,OUT027,3734.5
NCQ42,OUT010,133.5
FDK55,OUT027,2914.5
FDN08,OUT049,2002.0
FDT57,OUT045,3698.5
FDJ12,OUT018,3060.5
DRL59,OUT017,968.5
NCN53,OUT046,588.5
FDO51,OUT010,-1106.0
FDK56,OUT017,3090.5
FDY12,OUT035,1050.5
FDU15,OUT035,830.5
FDQ19,OUT046,3893.5
DRF15,OUT045,2382.5
DRE25,OUT019,-424.0
FDK57,OUT018,1649.0
FDD33,OUT010,1756.0
FDR34,OUT027,5122.5
FDU04,OUT045,1910.5
FDE35,OUT019,-834.5
NCD31,OUT035,2725.5
FDJ56,OUT035,1736.5
NCU53,OUT046,2608.5
FDD39,OUT035,3545.5
NCU17,OUT019,-250.0
FDJ20,OUT046,1996.5
NCW41,OUT018,2219.5
FDL52,OUT035,848.5
FDS39,OUT035,2417.5
DRJ47,OUT045,2681.5
FDP13,OUT010,-1221.0
DRK39,OUT010,-549.5
FDF28,OUT010,152.0
FDB09,OUT045,1940.5
FDM51,OUT046,1666.5
DRM49,OUT018,510.5
DRF23,OUT013,2801.5
DRH01,OUT035,2866.5
FDH12,OUT027,3174.5
FDA28,OUT019,152.5
FDW37,OUT018,1187.0
FDF02,OUT046,1658.5
DRL37,OUT046,726.5
NCF43,OUT046,2255.5
FDH08,OUT010,1710.0
FDR34,OUT019,1787.5
NCK19,OUT049,3155.5
NCD55,OUT018,435.5
FDT27,OUT049,3820.5
FDQ57,OUT045,2305.5
FDA47,OUT035,2766.5
DRG15,OUT027,2496.5
FDE05,OUT018,2105.5
FDN46,OUT046,1652.5
FDX27,OUT027,2994.5
FDT51,OUT045,1760.5
FDU33,OUT013,793.5
FDJ16,OUT027,2434.5
FDD20,OUT019,111.5
FDT36,OUT049,676.0
DRF15,OUT027,3882.5
FDN52,OUT010,-469.0
FDC22,OUT027,4514.5
FDX15,OUT045,2470.5
FDT13,OUT013,3001.5
FDU04,OUT017,2077.5
FDU31,OUT019,1574.5
FDW59,OUT027,2862.5
NCO29,OUT046,2609.5
FDL15,OUT035,2574.5
FDI41,OUT049,2451.0
FDQ48,OUT049,1738.5
DRI39,OUT013,921.5
FDI08,OUT013,4017.5
FDC21,OUT049,1902.0
FDF58,OUT035,1196.5
FDS08,OUT010,916.0
FDE47,OUT045,1912.5
NCP18,OUT019,523.0
NCR41,OUT013,1573.5
FDA27,OUT013,4077.5
FDA43,OUT035,3221.5
FDA49,OUT045,1332.5
NCE55,OUT018,2527.5
DRM49,OUT027,2250.5
FDF22,OUT027,4846.5
FDQ15,OUT018,1061.5
NCS54,OUT017,2870.5
NCY05,OUT013,621.5
FDR45,OUT046,3798.5
FDK57,OUT049,2046.5
FDF41,OUT010,1974.0
FDV21,OUT046,1988.5
FDD51,OUT046,762.5
FDF33,OUT046,1782.5
FDA38,OUT046,3775.5
FDR56,OUT045,3067.5
NCN41,OUT017,2026.5
FDC60,OUT027,2910.5
FDB47,OUT045,3226.5
DRH01,OUT013,2781.5
FDW08,OUT046,1682.5
FDF38,OUT027,2180.5
FDY32,OUT017,2678.5
FDG34,OUT049,1908.0
FDG47,OUT019,2215.5
NCF18,OUT035,3122.5
FDL39,OUT019,1014.5
NCH55,OUT035,2148.5
DRJ35,OUT049,1095.0
FDS44,OUT035,3945.5
DRE01,OUT018,3496.5
FDY39,OUT013,2989.5
FDY32,OUT018,2285.5
FDR33,OUT027,3252.5
NCP50,OUT049,1403.0
FDZ47,OUT018,1366.0
FDU57,OUT049,2550.5
FDY44,OUT013,3149.5
DRH59,OUT018,931.0
FDB03,OUT027,5266.5
FDY46,OUT045,2904.5
FDM39,OUT045,2752.5
FDY36,OUT035,1381.5
NCM55,OUT035,3046.5
FDJ50,OUT010,-1014.0
DRL60,OUT013,2417.5
NCJ54,OUT049,3748.5
FDX59,OUT017,693.5
FDI07,OUT013,3221.5
DRF51,OUT010,-1293.5
FDM14,OUT017,1884.5
FDP21,OUT045,2964.5
FDE40,OUT035,1223.5
FDE05,OUT035,2546.5
FDM13,OUT027,3584.5
FDC34,OUT027,3968.5
NCI55,OUT018,1687.5
NCE43,OUT018,2375.5
FDW58,OUT018,1467.0
FDG60,OUT045,3638.5
FDV31,OUT017,2901.5
FDR47,OUT013,3093.5
FDM60,OUT019,-1144.5
NCF06,OUT018,3795.5
NCN26,OUT027,3329.5
FDQ59,OUT049,1540.5
FDF09,OUT046,642.5
NCS06,OUT017,4270.5
FDT44,OUT046,1884.5
FDI19,OUT017,3968.5
FDT22,OUT017,1083.5
NCF54,OUT027,4151.5
DRG25,OUT045,2886.5
FDB59,OUT017,3245.5
FDQ37,OUT017,3173.5
FDP56,OUT035,960.5
FDW44,OUT035,2927.5
FDJ26,OUT010,1524.0
FDU43,OUT018,3521.5
FDW33,OUT045,1618.5
NCX53,OUT027,3741.5
FDN56,OUT010,441.0
DRF15,OUT049,2512.5
FDO33,OUT017,1938.5
FDZ39,OUT010,-185.0
NCJ19,OUT017,989.5
FDU01,OUT035,3132.5
FDT12,OUT035,3744.5
NCM18,OUT018,719.5
FDP19,OUT017,2155.5
NCR42,OUT049,653.5
FDN10,OUT046,1912.5
FDG44,OUT017,1022.5
FDQ10,OUT046,2730.5
DRH13,OUT049,1790.0
FDT52,OUT013,3929.5
FDM56,OUT045,1714.5
NCO43,OUT010,-275.5
NCV29,OUT035,2954.5
NCF06,OUT013,4113.5
FDO50,OUT035,1638.5
FDT59,OUT013,3661.5
FDX40,OUT027,2082.5
FDE50,OUT017,3106.5
FDX51,OUT017,3275.5
NCD30,OUT018,1308.5
FDK15,OUT013,1629.5
FDL12,OUT045,965.5
FDK46,OUT017,4207.5
DRH49,OUT010,-585.5
FDQ57,OUT046,2367.5
FDY59,OUT017,1632.5
FDO09,OUT018,3885.5
NCG30,OUT035,2132.5
FDM09,OUT017,2815.5
NCN17,OUT027,3081.5
NCS42,OUT013,1449.5
FDD02,OUT019,17.5
FDE34,OUT013,2909.5
FDU38,OUT045,2981.5
FDB33,OUT046,2510.5
NCJ29,OUT017,1501.5
FDZ27,OUT035,982.5
FDI40,OUT013,1653.5
FDG22,OUT013,705.5
FDT51,OUT017,1933.5
FDF20,OUT018,2877.5
FDV50,OUT035,2104.5
FDT02,OUT049,738.0
DRC49,OUT017,2397.5
FDF26,OUT049,2561.5
FDV52,OUT035,2076.5
FDX59,OUT049,704.5
FDV25,OUT035,3673.5
FDW23,OUT027,2114.5
FDE53,OUT018,1468.0
FDA19,OUT017,2196.5
FDH22,OUT046,2007.5
NCO41,OUT013,1585.5
FDX12,OUT017,3975.5
FDF17,OUT013,3145.5
FDS11,OUT045,3493.5
FDR51,OUT035,2570.5
FDT49,OUT010,-222.0
FDC56,OUT013,1933.5
FDR13,OUT027,3374.5
FDQ60,OUT035,2111.5
FDN38,OUT049,4050.5
NCL29,OUT013,2497.5
FDO13,OUT027,4070.5
FDE26,OUT018,2015.5
FDA31,OUT010,818.0
FDX14,OUT035,1375.5
FDA34,OUT045,2717.5
FDF26,OUT013,2501.5
FDE38,OUT045,2590.5
DRI11,OUT046,1815.5
FDQ60,OUT027,3390.5
FDL21,OUT027,2182.5
DRC12,OUT027,4500.5
FDC47,OUT046,3582.5
FDE57,OUT045,2183.5
FDT14,OUT045,1886.5
NCZ53,OUT046,2993.5
FDE28,OUT018,3397.5
FDR19,OUT035,2461.5
NCF54,OUT019,841.0
FDZ08,OUT046,1360.5
NCJ05,OUT018,2167.5
FDF59,OUT046,2033.5
NCO05,OUT035,1752.5
FDW24,OUT018,563.0
NCX42,OUT018,2363.5
NCA53,OUT035,953.5
FDI45,OUT019,924.5
FDG46,OUT046,1858.5
FDM20,OUT010,1956.0
FDW11,OUT010,-888.0
FDX08,OUT035,3000.5
NCK17,OUT035,830.5
FDK32,OUT018,2191.0
NCA42,OUT035,2690.5
DRI01,OUT035,2873.5
NCL55,OUT049,4083.5
DRE25,OUT018,1237.0
FDD14,OUT017,2981.5
FDB10,OUT046,3726.5
DRN11,OUT035,2431.5
FDP38,OUT018,584.0
NCA30,OUT017,3059.5
FDT15,OUT017,3074.5
NCP55,OUT018,676.5
FDF12,OUT035,2518.5
FDM21,OUT018,3765.5
FDX56,OUT035,3448.5
FDF10,OUT017,2452.5
FDT32,OUT045,2973.5
FDM51,OUT018,1416.5
NCR50,OUT018,2177.5
FDI19,OUT049,3929.0
FDX21,OUT017,1834.5
FDR31,OUT035,2509.5
FDY02,OUT013,4173.5
NCA29,OUT045,2636.5
NCX17,OUT046,3623.5
FDM12,OUT045,2984.5
FDI53,OUT027,4040.5
NCU30,OUT049,2696.5
FDC56,OUT027,3386.5
FDK27,OUT018,1714.0
NCK18,OUT017,2749.5
FDB52,OUT019,2179.5
DRG25,OUT027,4448.5
FDZ13,OUT049,986.5
FDB57,OUT019,1695.5
FDR40,OUT046,1402.5
NCO14,OUT019,-1157.0
NCN19,OUT045,2953.5
FDQ28,OUT019,616.5
FDO13,OUT018,2352.0
FDK48,OUT013,1293.5
FDU07,OUT018,2159.5
FDW20,OUT046,1985.5
FDV12,OUT010,-276.0
FDH24,OUT013,2541.5
FDV59,OUT049,3520.0
FDK57,OUT045,1871.5
FDL16,OUT027,2198.5
NCQ17,OUT046,2440.5
FDJ15,OUT018,2714.5
FDX24,OUT049,1625.0
FDT47,OUT046,1612.5
FDT10,OUT049,1135.5
FDZ37,OUT018,1217.5
FDW43,OUT027,5134.5
DRN36,OUT017,1642.5
FDJ14,OUT045,1304.5
FDA32,OUT013,3465.5
FDJ38,OUT019,1177.5
FDQ57,OUT017,2461.5
NCQ41,OUT019,1130.0
FDG56,OUT049,1121.0
DRC13,OUT027,3492.5
FDV55,OUT035,2458.5
FDQ49,OUT045,2485.5
FDE29,OUT010,-942.0
FDR03,OUT013,3333.5
FDD45,OUT049,1592.0
FDN38,OUT010,2054.0
FDT56,OUT046,982.5
FDT48,OUT045,3137.5
FDU03,OUT049,2999.0
FDC56,OUT010,-24.0
NCO43,OUT027,3049.5
FDQ27,OUT017,1798.5
FDR03,OUT046,3324.5
DRH23,OUT010,-1065.5
FDG22,OUT045,628.5
NCJ42,OUT013,1673.5
FDR24,OUT046,1502.5
FDW60,OUT035,3003.5
FDJ08,OUT013,3021.5
DRL59,OUT018,593.5
FDG60,OUT010,1762.0
FDW27,OUT017,2613.5
FDX14,OUT018,982.5
FDC20,OUT013,961.5
NCS29,OUT018,3859.5
FDJ56,OUT046,1592.5
FDB20,OUT019,-639.5
FDL28,OUT027,5126.5
FDW01,OUT018,2147.0
FDL03,OUT046,3180.5
FDX22,OUT049,3452.5
FDJ21,OUT035,2503.5
FDR31,OUT045,2331.5
FDG21,OUT035,2586.5
FDS22,OUT027,2234.5
FDK08,OUT035,1782.5
FDE17,OUT018,2189.5
NCN30,OUT017,1638.5
FDT50,OUT046,1603.5
NCX42,OUT049,2689.5
FDJ12,OUT035,3486.5
NCA18,OUT027,3321.5
FDP23,OUT019,1557.5
FDX12,OUT013,3877.5
FDN40,OUT018,2174.5
FDV48,OUT035,1469.5
NCY54,OUT013,2701.5
FDL16,OUT010,-1186.0
FDR45,OUT018,3534.0
